Faction,VoiceId,EventId,Variant,FrequencyTier,Priority,CooldownSeconds,ConcurrencyGroup,InterruptPolicy,ContextDescription,TextRu,SpokenTextRu,Emotion,Pace,Intensity,ControlInstruction,CanonicalSource,CanonicalPreserved,Status,Notes
CO,EVA_CO_HARMONIA,CONSTRUCTION_CANCELLED,03,Standard,3,2.0,CG_Production,Queue,Отмена строительства,Сборка прекращена.,Сборка прекращена.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=CONSTRUCTION_CANCELLED;Variant=03
CO,EVA_CO_HARMONIA,UPGRADE_COMPLETE,01,Standard,3,3.0,CG_Production,Queue,Исследование завершено,Гармоническая модернизация завершена.,Гармоническая модернизация завершена.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=UPGRADE_COMPLETE;Variant=01
CO,EVA_CO_HARMONIA,UPGRADE_COMPLETE,02,Standard,3,3.0,CG_Production,Queue,Исследование завершено,Сетевой протокол обновлён.,Сетевой протокол обновлён.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=UPGRADE_COMPLETE;Variant=02
CO,EVA_CO_HARMONIA,UPGRADE_COMPLETE,03,Standard,3,3.0,CG_Production,Queue,Исследование завершено,Новые построения утверждены.,Новые построения утверждены.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=UPGRADE_COMPLETE;Variant=03
CO,EVA_CO_HARMONIA,SUPERWEAPON_READY,01,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Готовность Сейсмического резонатора,Сейсмический резонатор готов к разрядке!,Сейсмический резонатор готов к разрядке!,Serene,Measured,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=SUPERWEAPON_READY;Variant=01
CO,EVA_CO_HARMONIA,SUPERWEAPON_READY,02,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Готовность Матрицы «Десять тысяч щитов»,Матрица «Десять тысяч щитов» готова.,Матрица Десять тысяч щитов готова.,Serene,Measured,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=SUPERWEAPON_READY;Variant=02
CO,EVA_CO_HARMONIA,SUPERWEAPON_READY,03,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Готовность Сейсмического резонатора,Стратегический резонансный узел заряжен.,Стратегический резонансный узел заряжен.,Serene,Measured,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=SUPERWEAPON_READY;Variant=03
CO,EVA_CO_HARMONIA,SUPERWEAPON_COUNTDOWN_STARTED,01,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Отсчёт до удара врага,Зафиксирован обратный отсчет вражеского супероружия.,Зафиксирован обратный отсчет вражеского супероружия.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=SUPERWEAPON_COUNTDOWN_STARTED;Variant=01
CO,EVA_CO_HARMONIA,SUPERWEAPON_COUNTDOWN_STARTED,02,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Отсчёт до удара врага,Таймер разрушительного резонанса врага запущен.,Таймер разрушительного резонанса врага запущен.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=SUPERWEAPON_COUNTDOWN_STARTED;Variant=02
CO,EVA_CO_HARMONIA,SUPERWEAPON_COUNTDOWN_STARTED,03,Standard,1,0.0,CG_Superweapon,InterruptImmediate,Отсчёт до удара врага,Подготовьте щитовые узлы к вражескому удару.,Подготовьте щитовые узлы к вражескому удару.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=SUPERWEAPON_COUNTDOWN_STARTED;Variant=03
CO,EVA_CO_HARMONIA,FACTION_ABILITY_READY,01,Standard,3,5.0,CG_Intel,Queue,Гармонический импульс готов,Сетевой гармонический импульс готов.,Сетевой гармонический импульс готов.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=FACTION_ABILITY_READY;Variant=01
CO,EVA_CO_HARMONIA,FACTION_ABILITY_READY,02,Standard,3,5.0,CG_Intel,Queue,Гармонический импульс готов,Усиление построения доступно.,Усиление построения доступно.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=FACTION_ABILITY_READY;Variant=02
CO,EVA_CO_HARMONIA,FACTION_ABILITY_READY,03,Standard,3,5.0,CG_Intel,Queue,Гармонический импульс готов,Способность сети готова к применению.,Способность сети готова к применению.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=FACTION_ABILITY_READY;Variant=03
CO,EVA_CO_HARMONIA,FACTION_ABILITY_ACTIVATED,01,Standard,2,3.0,CG_Intel,Queue,Активация сетевого импульса,Гармонический импульс применён.,Гармонический импульс применён.,Controlled,Measured,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=FACTION_ABILITY_ACTIVATED;Variant=01
CO,EVA_CO_HARMONIA,FACTION_ABILITY_ACTIVATED,02,Standard,2,3.0,CG_Intel,Queue,Активация сетевого импульса,Сетевой щит активирован для союзных юнитов.,Сетевой щит активирован для союзных юнитов.,Controlled,Measured,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=FACTION_ABILITY_ACTIVATED;Variant=02
CO,EVA_CO_HARMONIA,FACTION_ABILITY_ACTIVATED,03,Standard,2,3.0,CG_Intel,Queue,Активация сетевого импульса,Точность и защита строя повышена.,Точность и защита строя повышена.,Controlled,Measured,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=FACTION_ABILITY_ACTIVATED;Variant=03
CO,EVA_CO_HARMONIA,ALLIED_BASE_UNDER_ATTACK,01,Standard,2,6.0,CG_CombatAlert,InterruptImmediate,Атака на союзника,Узлы базы союзника дестабилизированы.,Узлы базы союзника дестабилизированы.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=ALLIED_BASE_UNDER_ATTACK;Variant=01
CO,EVA_CO_HARMONIA,ALLIED_BASE_UNDER_ATTACK,02,Standard,2,6.0,CG_CombatAlert,InterruptImmediate,Атака на союзника,Союзная база под вражеским штурмом.,Союзная база под вражеским штурмом.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=ALLIED_BASE_UNDER_ATTACK;Variant=02
CO,EVA_CO_HARMONIA,ALLIED_BASE_UNDER_ATTACK,03,Standard,2,6.0,CG_CombatAlert,InterruptImmediate,Атака на союзника,Направьте подразделения на помощь союзному узлу.,Направьте подразделения на помощь союзному узлу.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=ALLIED_BASE_UNDER_ATTACK;Variant=03
CO,EVA_CO_HARMONIA,RADAR_OFFLINE,01,Standard,2,5.0,CG_Intel,InterruptImmediate,Потеря связи сети,Связь с пространственным радаром потеряна.,Связь с пространственным радаром потеряна.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=RADAR_OFFLINE;Variant=01
CO,EVA_CO_HARMONIA,RADAR_OFFLINE,02,Standard,2,5.0,CG_Intel,InterruptImmediate,Потеря связи сети,Сетевое сканирование прервано.,Сетевое сканирование прервано.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=RADAR_OFFLINE;Variant=02
CO,EVA_CO_HARMONIA,RADAR_OFFLINE,03,Standard,2,5.0,CG_Intel,InterruptImmediate,Потеря связи сети,Слепая зона в системе наблюдения.,Слепая зона в системе наблюдения.,Controlled,Fast,High,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=RADAR_OFFLINE;Variant=03
CO,EVA_CO_HARMONIA,RESOURCES_DEPLETED,01,Standard,3,10.0,CG_Economy,DropIfBusy,Месторождение истощено,Ресурсная жила истощена.,Ресурсная жила истощена.,Serene,Measured,Medium,"Calm disciplined female strategic command voice, elegant and precise, controlled emotion, measured pace, subtle authority, clear standard Russian.",RA4_Design_v2,false,Approved,Faction=CO;Event=RESOURCES_DEPLETED;Variant=01
